Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2024-08-14T04:00:00.000Z,31.473113393,31.7928110197,30.4304022649,31.3157215118,124710600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-15T04:00:00.000Z,32.5256558519,33.7552663616,32.4567979636,33.6716537476,106424800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-16T04:00:00.000Z,33.2585095719,34.0651338426,33.0470163941,33.7601890564,89675200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-19T04:00:00.000Z,33.7798670862,35.0930904826,33.3913096342,35.0685005188,91599800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-20T04:00:00.000Z,34.8717555177,35.4422928545,34.4733591527,34.8520812988,97859000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-21T04:00:00.000Z,35.0094707426,35.7374018187,34.6356680952,35.3291702271,103000800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-22T04:00:00.000Z,35.8357688189,35.9833235803,33.4060572629,33.6323051453,127496400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-23T04:00:00.000Z,34.527467857,35.2750732836,33.6913340602,34.6897773743,128753200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-26T04:00:00.000Z,34.5618905558,34.7586289878,33.2142384878,33.6716537476,84981400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-27T04:00:00.000Z,33.3126134716,34.1831761631,32.87978812,33.9569282532,71532600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-28T04:00:00.000Z,33.8388832307,33.9962732282,32.0485706022,32.8060073853,118625800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-29T04:00:00.000Z,33.174889405,34.1487425608,32.3584299937,32.6338615417,120033600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-08-30T04:00:00.000Z,33.5044236041,33.8733067029,32.5502447878,33.745426178,92946800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-03T04:00:00.000Z,33.0814457485,33.1109552031,30.1451349363,30.6664886475,147572600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-04T04:00:00.000Z,30.0221715129,31.168167565,29.8303525681,30.4058094025,96798400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-05T04:00:00.000Z,30.0713593189,31.3403184763,29.8647856196,30.5041828156,110171600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-06T04:00:00.000Z,30.302522632,30.479586851,27.8974047013,28.0302028656,169904600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-09T04:00:00.000Z,28.8073158864,29.2598135456,28.2023477195,29.0729122162,110835000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-10T04:00:00.000Z,29.4024484541,29.9631505949,28.6253355203,29.8549461365,91582400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-11T04:00:00.000Z,30.0910329116,31.9452841783,28.4138440079,31.7583847046,163475200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-12T04:00:00.000Z,31.7878924497,32.8994615027,31.4239287563,32.697807312,109802600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-13T04:00:00.000Z,32.5355016806,33.3814744896,32.4863180003,33.1257133484,87966600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-16T04:00:00.000Z,32.6682973345,32.810932631,31.9846340612,32.683052063,82331000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-17T04:00:00.000Z,33.2978555731,33.5732909159,32.2010449525,32.7027244568,103114400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-18T04:00:00.000Z,32.9633973126,33.8192089401,32.161692601,32.2748184204,166396200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-19T04:00:00.000Z,34.5766549274,35.3144213589,34.1389138115,34.7143707275,114801400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-20T04:00:00.000Z,34.5028733487,34.7635501892,33.5978780178,34.4930343628,96759600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-23T04:00:00.000Z,34.7340398296,34.9947166633,34.4487692842,34.7487945557,69837000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-24T04:00:00.000Z,35.0586550226,35.4570476357,34.1241502642,35.2406387329,81259600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-25T04:00:00.000Z,35.1024820678,35.7686093891,35.063006908,35.3639984131,64724800,0.115,0.0,0.0,TQQQ,NA,NA,USD
2024-09-26T04:00:00.000Z,36.9676345993,37.0416495717,35.3195864519,36.1140060425,107003200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-27T04:00:00.000Z,36.3261892619,36.3459268438,35.2258426037,35.4922943115,82930600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-09-30T04:00:00.000Z,35.2603776648,35.8327561667,34.62879019,35.7686080933,85862800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-10-01T04:00:00.000Z,35.6649891097,35.7390040914,33.4050870873,34.2537841797,134760200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-10-02T04:00:00.000Z,34.0514765032,34.8064209442,33.4889687329,34.3820724487,79119400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-10-03T04:00:00.000Z,33.9133223182,34.9396501275,33.7455547702,34.3031272888,97749400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2024-10-04T04:00:00.000Z,35.526829984,35.605780302,34.4314187905,35.5120277405,110700400,0.0,0.0,0.0,TQQQ,NA,NA,USD
